PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,y
4.4183358333127964,4.1109100607045574,-4.5714761384643365,1.1605666551221323,-0.5837692497979619,-1.2517100892105464,-1.4989936542581523,-0.14462383934662046,-1.081968725110939,-0.21298399331979673,1.9268165081960904,-1.3151805229915432,0.30950867265602616,0.664036455586095,0.1593301428629344,-0.6083389905079568,-1.1001365717850555,0.3235827921398515,-0.9316465381100995,0.9396767689842227,-0.8432073405719924,1.106732426110085,0.7787086870231354,-0.6008296508084895,0.12687781780418395,-0.6348599162557748,-0.09349117461854041,-1.9869384932093388,1.7140888621865666,4.0
0.7194686397781223,-1.4850163422331084,-3.5923251131454954,-0.10898934134394675,-2.707112500498151,0.43727225402980957,0.5422984556218582,-0.42678840518551797,0.6894388203617577,0.2951807536848639,-0.1360149021051733,-1.7405897267077128,0.6776041391764298,-1.7819962515964913,-1.0195569125220323,0.6428191560715315,0.13630712461020333,0.7032951072169357,0.665911171407324,-0.6425657207157595,-0.8252352556251694,-0.4586951329586647,-0.8725474144167596,0.031336319565951454,-0.05825333735553799,-0.32819931461831564,0.9589663460537827,-0.031043099459959,-0.6353961189271299,0.0
5.648845374438221,-3.339572859891812,-1.9122611163352656,0.811085329650683,-1.5824738748296492,-2.2900380352719214,0.6470206878437037,-0.6264278910191363,-0.4395512826747064,-0.9240556287182855,0.6657070661764851,-1.4120475193256599,0.15147986211961312,-1.141644326848497,-0.13568683903835554,-0.6206882928945714,1.1793427292245617,0.21908332404677974,1.116236408886628,-0.7976733574648358,0.19004460656215827,-1.0671946178011813,-0.34064757557557707,-0.7570705284875399,0.9303808894411628,0.8633140803104695,-0.6259703743055682,0.18392456133181864,0.35922403151300325,5.0
3.3654030653002436,-4.066140214715847,5.507794204437018,-3.94218235287165,0.025627376778540083,-0.881894212004652,0.11645769078335652,2.341290791528445,2.0021137270009133,3.6261955939138963,1.0371416844235017,-0.03210460910450298,2.4082791608203973,0.48937550463895435,4.377344796643343,-0.07033797742661357,1.3343074076358965,2.4717007826309705,-0.13556211654273936,0.28777250425586154,-1.3259688649652603,0.3502341580111541,-0.6113588136391184,0.09280415517239475,1.5687791247520795,-0.1099390864789151,0.11151954198540327,0.45663322870180223,0.904661667573833,4.0
3.849019424899347,0.5016421602414848,-2.4215478979914953,-2.223886761320211,2.2171319138286774,0.6188887185638324,-2.9233477584735006,-3.836562710725033,1.9505915708973935,-0.32019571501905325,5.210297942747314,1.7819204676051896,-2.5540170113100005,1.7462787436473701,0.8649683595995808,-0.6607916932740608,0.35151548392404813,-0.12182600373782528,0.34511278104463833,-2.190668200140837,-1.3953664694089893,2.037301627233683,-0.22055628304343775,0.3469452236639356,0.4770798673827986,-0.5531590541657071,0.782542284115259,-0.7360128875988335,0.945873931860317,3.0
19.618843694395473,5.316425662371012,-3.832931039640634,0.6319823495259398,3.545316921508216,-0.8004599192962827,-0.6868765033567429,-3.638389081311072,5.922155846102311,3.7721840625564034,-1.4600688758085363,3.309518513076883,2.3702503356916,0.017028265816228523,-3.772915467925875,-0.5495967717192718,-1.266947067441538,1.8888517798913262,-1.4012032284913916,-1.0121000301457714,-0.16999464677529624,-1.4307551982216153,0.34803843779966687,0.7231454355757269,-0.9588565552887317,-0.5937406460662057,-1.700354624285814,-0.8725530637925297,0.4655701456546022,5.0
0.9312968773616862,-6.025245812104893,-0.2984820623680649,0.11149854471846747,5.080911074891007,0.6976031302617705,-2.862655756940992,-1.6012946266961678,2.0739683917528278,0.2798169692051859,0.3808170633504722,0.13718741606111565,0.32306291083535055,-1.3529438004588938,-0.7033888597565628,-0.13095545368409578,1.150652441613867,-0.5828418461349963,0.8085322861167208,0.5797851207085503,0.32655794097991125,-0.06733420397933186,0.655797975506139,0.5212000507575945,-1.258852644436343,1.0910279074789258,0.9540315207577039,-0.8472026426902138,0.21622062226388572,2.0
0.4993607995957135,3.033874776630149,1.4356884052561991,0.18925288791514666,2.865616546669153,0.3209835249921898,-1.2518285006303231,-0.7781547826192208,-0.6826380187209506,-0.2995402120951058,1.6685010008807148,-1.0568184498939772,1.2976304438580042,0.4005968185213845,-0.17750545970209372,2.1152191382914447,2.9282303172027637,1.6870086427960598,-1.1074959836068163,-0.025358420646155445,0.34907187766545184,-0.5990913583940133,-0.14270353213410109,0.08164195473699323,0.8302619992596002,-1.9544779671362162,-1.116318499058983,0.13700898951661558,-1.3195434811690434,4.0
0.2501214665290544,4.737899195179965,0.40220938246584453,0.38191379182045987,3.8238725297327334,-0.8640761714516617,1.3820493665557794,1.858924161849295,-1.1326611746713224,-0.16807284613593618,0.8175270836143061,1.1882755754449261,-2.2494553062072473,1.4683729696822856,-0.6748332667584507,-1.001159996463686,2.196942339339127,1.4305380994937327,0.6479471127033157,1.5949663056977192,-0.5815349336639484,0.2901676281452494,-1.1604055504813793,-0.9558827637611597,0.03000913109456152,1.0737915493373225,1.5153774377523708,-0.2041424506427475,-0.01967398449245003,3.0
4.185059459296969,5.277578722235959,5.159570925340342,-0.7889824083161427,0.21556164908382455,-1.7894645172622563,-0.5076439056300015,-0.13488568949512297,1.7955458682033985,-2.1589900844155365,-0.43506020846268445,-0.7000674341496113,0.10884661512729482,0.49054673344493244,-1.2005248718305803,1.1678276226370155,0.8365329774300387,-0.3941027389867456,0.26562355290062856,0.3694218795156601,-0.6944726136789181,0.23688338288694907,0.08985910294930685,-1.3040920229368014,0.05176582961181758,-0.02451769316217212,-0.20786227900235427,1.5369570006614086,-1.5691690051715828,3.0
-5.5188976739474045,-1.3345587549367892,3.241432233179079,1.4671281902624798,0.8972716939259681,-2.9459404575758628,-1.2417689223491737,-3.2794280194177072,0.5614190304311383,0.028472832863961146,0.3875329024509668,0.8624474039161509,0.5953810516335496,-0.5234224870625758,-2.2705029233126925,-0.5929044741019537,0.6361359796847401,-0.28389545764590274,-0.34957180407474375,0.14921810291581555,-1.4063819283379306,0.5332166977479239,-0.13830544468107966,-1.0040313385280104,1.03305936051282,1.5580981360453041,0.20461811525071255,0.8519549235109437,-0.7677961451364931,1.0
2.1703344221940375,2.745101541026977,-3.1508390300581848,-1.394979644799968,-2.3582613982648395,0.8732637642780968,1.585504885815007,1.1239606504160604,0.7590259943798129,-1.763875752552915,-0.12519194050910484,-0.07438444504663737,0.015945034239883686,1.750707175464225,1.0011975373769064,0.3290297519180744,0.2746499491382586,0.26781348657275356,-0.8775643945488667,0.46573540086791837,-0.06836696050723391,-0.8502998468865502,0.18112850089514496,-0.24150875718746187,0.1863884715798079,0.4593036315838735,0.6181142158409876,-0.6446126041445165,0.8942429275851856,0.0
-3.0014818824874037,1.0884144611786462,0.4429656102934611,-1.7475689137723347,-2.9160319211570966,0.3424251052440034,-2.1754800869570072,-1.318472209674927,0.5637247395975136,2.4408922356428016,0.7526202107109331,-0.23327868958987966,1.543223501099749,2.3205895359525686,-0.10347920676716607,-0.8655053745332754,0.7726761101257187,-2.879401837708962,1.3335724791837664,-1.1760426201129774,-1.6759554665984355,0.2931662724110204,-1.969249533353,-1.486259797248494,-0.13048903296183248,-0.5687511197149014,-1.39418951014505,1.0963752939186,-0.0965153519479503,1.0
0.5819053055332611,-2.0889375051199304,0.8212366599524017,-1.623030321378341,1.013417621425641,0.08996528312944645,1.9348331350063162,-1.042438324149393,-1.1565944451346624,0.5824260188212369,1.361396347731542,-1.7450875536474708,-0.3712873481373992,-1.330297337304621,1.594825920565228,1.9244776455791048,2.6724456580039244,0.41043933234626434,0.2152808908305175,0.31229810368634214,-1.3474614857633727,0.1223091606397329,0.9207963302006686,3.0240254179140336,1.0045458854860376,-1.4289266197884154,-0.6867370803047739,-0.46438575482345434,-0.5426052833663626,2.0
-1.8619166725933727,2.2937168347049064,0.2023406013848403,-2.1091434587571913,-0.399056981849737,0.8222781193476872,1.3600902741216232,1.657853794320767,0.6658229412330732,0.9230565344399596,-1.622042046781811,1.699700297112125,0.897119514909241,1.4028722110169523,1.274576134197591,-0.04805932162199071,1.9289191944043804,-0.6248718515205027,-0.48929582220476114,-0.5587460912508161,-0.7298274474531817,1.6660153458205889,0.490904462739641,-0.3333705355535294,-0.045620769811703654,2.2425721886421646,-1.4964329352703707,0.5787259773706163,-1.1184875744485914,2.0
